1536069201.580288782,12.638,20.3,52.727
1536069201.582251025,12.651,20.3,52.67
1536069201.584267272,12.661,20.3,52.627
1536069201.586253730,12.668,20.299,52.601
1536069201.588222520,12.673,20.298,52.594
1536069201.590235120,12.676,20.298,52.606
1536069201.592281003,12.676,20.297,52.633
1536069201.594300607,12.675,20.296,52.67
1536069201.596262293,12.672,20.296,52.711
1536069201.598288720,12.667,20.294,52.75
1536069201.600284371,12.662,20.292,52.782
1536069201.602234448,12.656,20.29,52.804
1536069201.604258261,12.651,20.287,52.818
1536069201.606259771,12.646,20.283,52.825
1536069201.608195237,12.644,20.278,52.829
1536069201.610258833,12.643,20.273,52.835
1536069201.612270295,12.643,20.267,52.845
1536069201.614260476,12.643,20.259,52.863
1536069201.616278689,12.642,20.251,52.888
1536069201.618251220,12.64,20.241,52.919
1536069201.620237833,12.637,20.231,52.952
1536069201.622275889,12.634,20.222,52.983
1536069201.624246050,12.632,20.214,53.007
1536069201.626258259,12.63,20.21,53.02
1536069201.628240925,12.63,20.21,53.021
1536069201.630273989,12.63,20.215,53.009
1536069201.632266128,12.631,20.226,52.988
1536069201.634251177,12.63,20.24,52.96
1536069201.636272534,12.626,20.258,52.932
1536069201.638257403,12.619,20.275,52.907
1536069201.640272802,12.608,20.29,52.89
1536069201.642265672,12.596,20.302,52.883
1536069201.644314592,12.583,20.307,52.887
1536069201.646261477,12.572,20.307,52.902
1536069201.648252801,12.565,20.301,52.928
1536069201.650274946,12.563,20.29,52.962
1536069201.652260073,12.567,20.276,53.001
1536069201.654213322,12.575,20.261,53.04
1536069201.656276733,12.587,20.248,53.073
1536069201.658248803,12.599,20.238,53.095
1536069201.660262799,12.609,20.232,53.1
1536069201.662270389,12.617,20.231,53.083
1536069201.664246230,12.621,20.235,53.045
1536069201.666314823,12.621,20.243,52.99
1536069201.668246631,12.62,20.252,52.927
1536069201.670223005,12.618,20.26,52.868
1536069201.672252224,12.615,20.267,52.826
1536069201.674248399,12.614,20.269,52.812
1536069201.676307166,12.613,20.267,52.832
1536069201.678262566,12.612,20.262,52.886
1536069201.680251645,12.61,20.254,52.966
1536069201.682276498,12.606,20.245,53.06
1536069201.684247966,12.6,20.238,53.152
1536069201.686276883,12.592,20.234,53.23
1536069201.688261803,12.583,20.234,53.285
1536069201.690243117,12.573,20.237,53.315
1536069201.692274811,12.563,20.242,53.322
1536069201.694243281,12.556,20.249,53.315
1536069201.696268053,12.551,20.256,53.304
1536069201.698261011,12.549,20.261,53.296
1536069201.700244372,12.55,20.264,53.295
1536069201.702274619,12.553,20.266,53.299
1536069201.704245918,12.558,20.268,53.303
1536069201.706232275,12.563,20.27,53.299
1536069201.708263082,12.57,20.273,53.281
1536069201.710280690,12.576,20.277,53.244
1536069201.712246704,12.583,20.282,53.192
1536069201.714285199,12.59,20.287,53.13
1536069201.716251983,12.596,20.292,53.068
1536069201.718253235,12.601,20.293,53.017
1536069201.720276825,12.606,20.291,52.983
1536069201.722235611,12.61,20.286,52.973
1536069201.724261302,12.612,20.279,52.986
1536069201.726250576,12.612,20.27,53.015
1536069201.728277734,12.611,20.262,53.054
1536069201.730273260,12.609,20.256,53.092
1536069201.732296066,12.605,20.253,53.122
1536069201.734248611,12.603,20.253,53.138
1536069201.736274972,12.601,20.257,53.136
1536069201.738255800,12.602,20.262,53.118
1536069201.740207609,12.606,20.267,53.087
1536069201.742277294,12.613,20.272,53.047
1536069201.744244091,12.623,20.275,53.004
1536069201.746272234,12.635,20.277,52.964
1536069201.748261588,12.647,20.276,52.933
1536069201.750253601,12.658,20.274,52.918
1536069201.752276212,12.665,20.27,52.921
1536069201.754274100,12.668,20.265,52.945
1536069201.756250503,12.665,20.259,52.988
1536069201.758281750,12.657,20.253,53.046
1536069201.760273493,12.645,20.245,53.11
1536069201.762253959,12.631,20.238,53.17
1536069201.764284936,12.616,20.232,53.217
1536069201.766261799,12.604,20.229,53.24
1536069201.768281714,12.595,20.228,53.236
1536069201.770255757,12.59,20.232,53.202
1536069201.772263399,12.59,20.239,53.145
1536069201.774266219,12.593,20.249,53.072
1536069201.776319028,12.599,20.259,52.994
1536069201.778277537,12.606,20.269,52.92
1536069201.780265260,12.614,20.275,52.86
1536069201.782272102,12.621,20.279,52.816
1536069201.784262950,12.627,20.279,52.789
1536069201.786236238,12.632,20.277,52.774
1536069201.788246234,12.634,20.274,52.767
1536069201.790261257,12.635,20.273,52.762
1536069201.792268848,12.634,20.274,52.756
1536069201.794313379,12.632,20.277,52.749
1536069201.796255720,12.628,20.283,52.742
1536069201.798316971,12.623,20.289,52.741
1536069201.800250736,12.618,20.294,52.75
1536069201.802267811,12.614,20.296,52.776
1536069201.804262776,12.613,20.293,52.818
1536069201.806258039,12.615,20.286,52.877
1536069201.808246212,12.619,20.275,52.947
1536069201.810264451,12.626,20.262,53.021
1536069201.812251946,12.635,20.25,53.09
1536069201.814290333,12.642,20.24,53.145
1536069201.816248332,12.647,20.235,53.179
1536069201.818277083,12.648,20.234,53.19
1536069201.820255157,12.645,20.237,53.179
1536069201.822273693,12.636,20.244,53.151
1536069201.824220176,12.625,20.252,53.113
1536069201.826268644,12.611,20.259,53.075
1536069201.828271339,12.598,20.264,53.046
1536069201.830256649,12.588,20.266,53.031
1536069201.832276927,12.581,20.263,53.033
1536069201.834251678,12.579,20.257,53.049
1536069201.836269527,12.581,20.25,53.072
1536069201.838268441,12.586,20.243,53.094
1536069201.840254440,12.594,20.238,53.105
1536069201.842307079,12.602,20.238,53.098
1536069201.844268439,12.609,20.244,53.07
1536069201.846256225,12.614,20.256,53.021
1536069201.848248636,12.617,20.272,52.958
1536069201.850280538,12.617,20.29,52.89
1536069201.852247190,12.614,20.309,52.829
1536069201.854272449,12.61,20.325,52.785
1536069201.856257020,12.603,20.336,52.766
1536069201.858249634,12.594,20.342,52.774
1536069201.860277129,12.585,20.342,52.807
1536069201.862250839,12.575,20.337,52.857
1536069201.864340941,12.565,20.329,52.915
1536069201.866254520,12.557,20.32,52.969
1536069201.868261041,12.552,20.311,53.01
1536069201.870277103,12.55,20.304,53.03
1536069201.872239537,12.554,20.298,53.027
1536069201.874248263,12.563,20.293,53.002
1536069201.876288975,12.576,20.288,52.963
1536069201.878298262,12.592,20.284,52.918
1536069201.880261853,12.609,20.278,52.877
1536069201.882280950,12.625,20.272,52.849
1536069201.884238163,12.637,20.266,52.841
1536069201.886293420,12.642,20.261,52.856
1536069201.888251300,12.64,20.258,52.893
1536069201.890288140,12.631,20.257,52.949
1536069201.892248168,12.617,20.258,53.016
1536069201.894276481,12.6,20.262,53.085
1536069201.896240896,12.584,20.267,53.149
1536069201.898271336,12.57,20.274,53.199
1536069201.900275482,12.561,20.28,53.231
1536069201.902260584,12.558,20.286,53.242
1536069201.904277697,12.56,20.291,53.23
1536069201.906258555,12.567,20.294,53.199
1536069201.908295676,12.577,20.297,53.151
1536069201.910278778,12.587,20.298,53.092
1536069201.912249808,12.596,20.299,53.028
1536069201.914322587,12.603,20.298,52.969
1536069201.916303248,12.608,20.297,52.921
1536069201.918300254,12.611,20.295,52.89
1536069201.920276839,12.613,20.291,52.88
1536069201.922244166,12.615,20.287,52.893
1536069201.924215479,12.617,20.283,52.924
1536069201.926258842,12.62,20.278,52.968
1536069201.928277919,12.622,20.275,53.015
1536069201.930315200,12.624,20.274,53.057
1536069201.932256490,12.625,20.274,53.086
1536069201.934290446,12.625,20.276,53.097
1536069201.936207389,12.623,20.278,53.091
1536069201.938249416,12.619,20.281,53.07
1536069201.940230627,12.616,20.283,53.042
1536069201.942263752,12.612,20.284,53.012
1536069201.944258709,12.608,20.284,52.987
1536069201.946274122,12.605,20.284,52.968
1536069201.948244189,12.603,20.283,52.956
1536069201.950252946,12.602,20.283,52.949
1536069201.952282183,12.601,20.285,52.946
1536069201.954248462,12.6,20.287,52.943
1536069201.956246452,12.6,20.291,52.939
1536069201.958271216,12.599,20.295,52.937
1536069201.960248943,12.599,20.299,52.938
1536069201.962261380,12.6,20.302,52.944
1536069201.964265428,12.601,20.304,52.957
1536069201.966266203,12.603,20.303,52.977
1536069201.968251834,12.605,20.301,53.005
1536069201.970249695,12.608,20.296,53.037
1536069201.972261748,12.61,20.291,53.07
1536069201.974276091,12.611,20.284,53.103
1536069201.976276535,12.612,20.277,53.133
1536069201.978266014,12.611,20.269,53.156
1536069201.980267727,12.611,20.261,53.17
1536069201.982259155,12.61,20.255,53.172
1536069201.984239468,12.611,20.25,53.16
1536069201.986298878,12.612,20.248,53.131
1536069201.988293890,12.615,20.249,53.085
1536069201.990305976,12.619,20.252,53.026
1536069201.992280792,12.622,20.256,52.959
1536069201.994277453,12.624,20.26,52.894
1536069201.996291489,12.623,20.262,52.84
1536069201.998286278,12.62,20.262,52.806
1536069202.000269634,12.616,20.259,52.798
1536069202.002301944,12.61,20.255,52.816
1536069202.004271829,12.605,20.249,52.856
1536069202.006303585,12.604,20.245,52.909
1536069202.008278920,12.606,20.243,52.966
1536069202.010295817,12.612,20.245,53.017
1536069202.012285951,12.622,20.249,53.056
1536069202.014268781,12.634,20.254,53.083
1536069202.016291345,12.645,20.259,53.101
1536069202.018317681,12.654,20.262,53.115
1536069202.020287298,12.657,20.262,53.133
1536069202.022272946,12.656,20.258,53.159
1536069202.024217937,12.648,20.251,53.192
1536069202.026273520,12.637,20.243,53.227
1536069202.028277711,12.625,20.235,53.257
1536069202.030284041,12.613,20.23,53.272
1536069202.032298083,12.603,20.228,53.265
1536069202.034283262,12.598,20.231,53.229
1536069202.036274338,12.598,20.237,53.168
1536069202.038262204,12.601,20.246,53.088
1536069202.040300605,12.608,20.259,52.998
1536069202.042279831,12.616,20.274,52.912
1536069202.044279732,12.623,20.29,52.84
1536069202.046298679,12.629,20.309,52.788
1536069202.048279454,12.632,20.329,52.761
1536069202.050280149,12.632,20.35,52.756
1536069202.052229264,12.63,20.368,52.767
1536069202.054309569,12.626,20.383,52.789
1536069202.056277730,12.62,20.391,52.814
1536069202.058301751,12.615,20.391,52.837
1536069202.060221028,12.611,20.382,52.857
1536069202.062294684,12.609,20.364,52.873
1536069202.064263128,12.609,20.338,52.884
1536069202.066254680,12.612,20.309,52.892
1536069202.068286413,12.618,20.281,52.895
1536069202.070272716,12.627,20.258,52.892
1536069202.072265503,12.637,20.242,52.882
1536069202.074259450,12.649,20.236,52.864
1536069202.076318288,12.661,20.239,52.837
1536069202.078261688,12.67,20.25,52.806
1536069202.080237572,12.677,20.265,52.777
1536069202.082308783,12.678,20.279,52.756
1536069202.084263686,12.673,20.291,52.752
1536069202.086294602,12.663,20.296,52.768
1536069202.088245239,12.647,20.296,52.807
1536069202.090293670,12.628,20.291,52.863
1536069202.092261546,12.608,20.283,52.929
1536069202.094295217,12.589,20.275,52.995
1536069202.096230632,12.575,20.269,53.05
1536069202.098292170,12.567,20.267,53.086
1536069202.100263254,12.566,20.269,53.097
1536069202.102286217,12.572,20.275,53.086
1536069202.104287127,12.584,20.281,53.056
1536069202.106301675,12.6,20.287,53.016
1536069202.108267779,12.616,20.291,52.974
1536069202.110279551,12.632,20.29,52.941
1536069202.112276730,12.645,20.287,52.92
1536069202.114269238,12.654,20.28,52.915
1536069202.116292978,12.658,20.273,52.922
1536069202.118271203,12.659,20.267,52.936
1536069202.120247511,12.658,20.265,52.951
1536069202.122291988,12.655,20.268,52.958
1536069202.124202915,12.652,20.275,52.952
1536069202.126290594,12.649,20.288,52.927
1536069202.128300141,12.646,20.303,52.885
1536069202.130299002,12.644,20.32,52.83
1536069202.132266231,12.641,20.335,52.769
1536069202.134298564,12.639,20.346,52.712
1536069202.136269697,12.636,20.351,52.671
1536069202.138287877,12.633,20.349,52.656
1536069202.140266659,12.631,20.34,52.672
1536069202.142292192,12.629,20.325,52.722
1536069202.144282349,12.63,20.306,52.799
1536069202.146259943,12.632,20.285,52.894
1536069202.148294680,12.635,20.267,52.994
1536069202.150302059,12.639,20.253,53.083
1536069202.152255397,12.644,20.246,53.149
1536069202.154278891,12.647,20.246,53.181
1536069202.156274047,12.65,20.252,53.177
1536069202.158303013,12.652,20.263,53.139
1536069202.160264319,12.653,20.277,53.072
1536069202.162293315,12.653,20.29,52.988
1536069202.164224622,12.654,20.3,52.896
1536069202.166293909,12.655,20.306,52.808
1536069202.168271536,12.656,20.308,52.731
1536069202.170281783,12.658,20.306,52.67
1536069202.172292889,12.659,20.301,52.628
1536069202.174265285,12.659,20.296,52.606
1536069202.176304990,12.658,20.292,52.603
1536069202.178240882,12.655,20.289,52.618
1536069202.180276391,12.651,20.29,52.648
1536069202.182302333,12.646,20.294,52.689
1536069202.184291040,12.64,20.301,52.737
1536069202.186275835,12.634,20.309,52.789
1536069202.188308957,12.628,20.317,52.841
1536069202.190276680,12.622,20.325,52.89
1536069202.192269340,12.616,20.33,52.935
1536069202.194329677,12.608,20.332,52.975
1536069202.196269495,12.599,20.331,53.012
1536069202.198292304,12.59,20.326,53.046
1536069202.200251148,12.58,20.318,53.076
1536069202.202301116,12.571,20.308,53.101
1536069202.204265881,12.564,20.297,53.117
1536069202.206272980,12.561,20.287,53.122
1536069202.208271325,12.562,20.28,53.109
1536069202.210293252,12.568,20.276,53.076
1536069202.212308808,12.578,20.276,53.022
1536069202.214276513,12.591,20.282,52.949
1536069202.216306168,12.605,20.291,52.864
1536069202.218259526,12.619,20.303,52.774
1536069202.220249963,12.631,20.316,52.692
1536069202.222303639,12.641,20.328,52.628
1536069202.224215249,12.648,20.338,52.59
1536069202.226303655,12.653,20.342,52.584
1536069202.228270473,12.656,20.341,52.611
1536069202.230305701,12.657,20.334,52.665
1536069202.232260992,12.657,20.321,52.737
1536069202.234250008,12.657,20.305,52.816
1536069202.236312186,12.657,20.286,52.888
1536069202.238317738,12.656,20.268,52.942
1536069202.240301998,12.654,20.252,52.971
1536069202.242289017,12.65,20.24,52.971
1536069202.244281809,12.646,20.233,52.947
1536069202.246309446,12.639,20.232,52.905
1536069202.248281415,12.632,20.236,52.856
1536069202.250301943,12.624,20.243,52.812
1536069202.252299622,12.616,20.253,52.782
1536069202.254302251,12.609,20.263,52.771
1536069202.256282319,12.604,20.274,52.781
1536069202.258288708,12.601,20.283,52.807
1536069202.260286682,12.601,20.292,52.843
1536069202.262283789,12.603,20.299,52.881
1536069202.264290759,12.607,20.305,52.912
1536069202.266312206,12.613,20.31,52.932
1536069202.268286215,12.62,20.313,52.938
1536069202.270276897,12.627,20.314,52.931
1536069202.272251794,12.633,20.313,52.914
1536069202.274309825,12.637,20.309,52.891
1536069202.276319902,12.64,20.303,52.867
1536069202.278289476,12.64,20.296,52.847
1536069202.280300956,12.639,20.288,52.833
1536069202.282297169,12.636,20.282,52.828
1536069202.284286630,12.632,20.278,52.833
1536069202.286274551,12.628,20.276,52.848
1536069202.288231260,12.623,20.276,52.871
1536069202.290284985,12.619,20.278,52.898
1536069202.292257969,12.616,20.28,52.925
1536069202.294307863,12.615,20.281,52.944
1536069202.296283125,12.616,20.28,52.949
1536069202.298270405,12.618,20.279,52.937
1536069202.300286067,12.623,20.277,52.905
1536069202.302254346,12.629,20.276,52.857
1536069202.304299592,12.635,20.277,52.801
1536069202.306281350,12.64,20.281,52.745
1536069202.308294809,12.643,20.288,52.701
1536069202.310267626,12.644,20.298,52.678
1536069202.312296576,12.641,20.308,52.679
1536069202.314283290,12.636,20.318,52.705
1536069202.316320329,12.631,20.325,52.747
1536069202.318272289,12.626,20.329,52.798
1536069202.320272007,12.623,20.33,52.846
1536069202.322271147,12.623,20.326,52.883
1536069202.324205412,12.626,20.319,52.904
1536069202.326345844,12.631,20.31,52.909
1536069202.328251535,12.636,20.3,52.904
1536069202.330284998,12.641,20.29,52.895
1536069202.332269178,12.644,20.282,52.887
1536069202.334292863,12.645,20.277,52.885
1536069202.336284111,12.643,20.276,52.889
1536069202.338266114,12.641,20.278,52.896
1536069202.340280705,12.639,20.284,52.901
1536069202.342254445,12.637,20.293,52.901
1536069202.344263084,12.637,20.304,52.895
1536069202.346301156,12.637,20.315,52.883
1536069202.348322080,12.638,20.325,52.871
1536069202.350272558,12.639,20.332,52.863
1536069202.352299061,12.637,20.336,52.866
1536069202.354265910,12.634,20.335,52.882
1536069202.356252206,12.628,20.33,52.91
1536069202.358262710,12.621,20.322,52.945
1536069202.360273767,12.614,20.312,52.982
1536069202.362347765,12.608,20.301,53.012
1536069202.364299204,12.604,20.291,53.03
1536069202.366274005,12.602,20.283,53.033
1536069202.368269961,12.602,20.276,53.022
1536069202.370306972,12.605,20.27,53.003
1536069202.372296357,12.611,20.266,52.98
1536069202.374303583,12.617,20.262,52.96
1536069202.376300918,12.626,20.26,52.948
1536069202.378282147,12.634,20.26,52.945
1536069202.380259493,12.643,20.263,52.949
1536069202.382275314,12.652,20.269,52.956
1536069202.384263935,12.659,20.278,52.961
1536069202.386286509,12.664,20.289,52.961
1536069202.388286079,12.667,20.302,52.953
1536069202.390282610,12.666,20.315,52.936
1536069202.392319057,12.661,20.326,52.913
1536069202.394288305,12.654,20.333,52.89
1536069202.396281370,12.645,20.336,52.869
1536069202.398288800,12.636,20.333,52.856
1536069202.400250918,12.627,20.326,52.852
1536069202.402286022,12.621,20.315,52.858
1536069202.404271036,12.618,20.303,52.872
1536069202.406313620,12.619,20.29,52.89
1536069202.408282830,12.621,20.279,52.909
1536069202.410285606,12.625,20.27,52.928
1536069202.412283542,12.628,20.265,52.946
1536069202.414337900,12.628,20.263,52.964
1536069202.416283900,12.626,20.264,52.984
1536069202.418283378,12.621,20.266,53.008
1536069202.420276388,12.613,20.27,53.038
1536069202.422283602,12.605,20.273,53.072
1536069202.424194585,12.597,20.277,53.109
1536069202.426319689,12.593,20.279,53.144
1536069202.428277875,12.593,20.281,53.174
1536069202.430285301,12.597,20.283,53.192
1536069202.432231685,12.604,20.285,53.197
1536069202.434280672,12.613,20.287,53.186
1536069202.436308233,12.623,20.291,53.163
1536069202.438227451,12.63,20.295,53.13
1536069202.440262433,12.633,20.299,53.093
1536069202.442278141,12.631,20.302,53.058
1536069202.444233881,12.625,20.303,53.031
1536069202.446276195,12.615,20.301,53.016
1536069202.448254604,12.602,20.296,53.015
1536069202.450283490,12.589,20.288,53.029
1536069202.452236851,12.577,20.278,53.053
1536069202.454256528,12.567,20.267,53.082
1536069202.456276177,12.561,20.256,53.109
1536069202.458298938,12.557,20.249,53.126
1536069202.460220454,12.557,20.245,53.13
1536069202.462267278,12.559,20.245,53.116
1536069202.464279352,12.564,20.249,53.089
1536069202.466275370,12.569,20.256,53.053
1536069202.468251956,12.576,20.265,53.017
1536069202.470268519,12.582,20.275,52.989
1536069202.472324456,12.589,20.282,52.976
1536069202.474285377,12.596,20.288,52.981
1536069202.476286544,12.604,20.29,53.003
1536069202.478254477,12.611,20.289,53.035
1536069202.480288985,12.62,20.286,53.068
1536069202.482251645,12.629,20.28,53.093
1536069202.484262344,12.638,20.274,53.102
1536069202.486280819,12.647,20.267,53.089
1536069202.488234027,12.654,20.261,53.054
1536069202.490282576,12.661,20.257,53.003
1536069202.492242172,12.665,20.255,52.943
1536069202.494230576,12.666,20.255,52.884
1536069202.496284181,12.666,20.258,52.836
1536069202.498273746,12.663,20.262,52.806
1536069202.500279240,12.659,20.266,52.797
1536069202.502322828,12.654,20.271,52.808
1536069202.504274920,12.649,20.275,52.835
1536069202.506306014,12.644,20.279,52.87
